person_id,name,popularity,Recognizability,best_known_for_acting
2067034,Cricket Brown,0.4091,1,True
647347,Diogo Morgado,0.4249,1,True
50588,Bates Wilder,0.2073,1,True
87194,Christine Adams,0.9452,7,True
1732327,Dustin Tucker,0.0828,1,True
2212584,Gisela Chípe,0.1971,1,True
1855615,Danny Corbo,0.1251,1,True
1855616,Sonny Corbo,0.0806,1,True
1652384,Michael Strauss,0.0286,1,True
3042666,Madison LaPlante,0.0286,1,True
72128,José María Yázpik,0.2385,6,True
1913987,Kathy-Ann Hart,0.1654,1,True
1480514,Josh Drennen,0.3309,1,True
4535123,Yuma Feldman,0.0782,1,True
4535126,Miranda Adekoje,0.0733,1,True
3085281,Deirdre McCourt,0.1137,1,True
2419575,Jacob Perez,0.6036,1,True
589722,Teresa Ruiz,0.6589,1,True
2133918,Sean A. Rosales,0.2206,1,True
2090180,Alfredo Quiroz,0.0631,1,True
1488519,Antonio Leyba,0.4319,1,True
3979466,Ann Barrett Richards,0.0,1,True
79239,Clark Sanchez,0.0812,1,True
307885,Alex Knight,0.3803,1,True
1490641,David DeLao,0.2564,1,True
3979460,Harry Maldonado,0.0311,1,True
1337186,Grayson Berry,1.1448,7,True
457386,Arian Moayed,0.7465,7,True
1323109,Aisling Franciosi,1.1135,8,True
1224010,Jon Jon Briones,0.3734,6,True
1291166,Martin Furulund,0.1217,1,True
1238110,Nikolai Nikolaeff,0.3847,1,True
1945369,Woody Norman,0.4577,1,True
1715223,Graham Turner,0.2156,1,True
1476138,Andy Murray,0.1049,1,True
2810585,Christopher York,0.0826,1,True
4227135,Vladimir Cabak,0.0143,1,True
1384499,Chris Reilly,0.289,1,True
1362813,Niamh Algar,1.1941,7,True
1256162,Tadhg Murphy,0.5947,6,True
2766048,Alessandro Babalola,0.6596,6,True
1355139,Rebecca Calder,1.0045,7,True
2502877,Catharine Daddario,1.0335,7,True
4712399,Audrey Hoffman,0.0687,1,True
2575303,Laquet Sharnell Pringle,0.0398,1,True
164258,Barbara Andres,0.4568,1,True
4727486,Alexander Rivero,0.0168,1,True
2532098,Javon Walton,1.5717,8,True
1713668,Brian Sommer,0.0614,1,True
76029,Courtenay Taylor,0.3914,1,True
83272,Cherami Leigh,0.3563,1,True
993902,Mary Faber,0.1811,1,True
1448951,Charlet Chung,0.3531,1,True
1428295,Gustav Lindh,0.5373,6,True
2748015,Elliott Rose,1.0285,7,True
1905687,Phill Martin,0.1797,1,True
1543921,Eldar Skar,0.4466,6,True
933272,Olwen Fouéré,0.2935,6,True
2748019,Edgar Abram,0.0721,1,True
2769701,Jack Gassmann,0.0261,1,True
2975883,Jack Walsh,0.0725,1,True
1602424,Mark Weinman,0.2353,1,True
1126237,Ross Mullan,0.117,1,True
2677070,Tom Clark,0.0662,1,True
3757664,Leonardo Taiwo,1.2671,7,True
1202168,Milton Lopes,1.8144,7,True
124682,Alexia Murray,0.5804,6,True
26669,Vincent Riotta,0.4568,6,True
35103,Gaetano Bruno,0.2627,1,True
1264979,Youssef Kerkour,0.2444,1,True
64710,Reeve Carney,0.3166,7,True
3075751,Florence Andrews,0.0533,1,True
1599254,Miloud Mourad Benamara,0.5641,6,True
110418,Eric Alexander,2.1083,7,True
1373659,Melissa Barrera,1.0011,8,True
1508653,Jasmin Savoy Brown,0.5874,8,True
1159576,Sonia Ammar,0.1482,1,True
2853784,Reggie Conquest,0.0939,1,True
2453169,Lilly Krug,1.1721,7,True
1701014,Kelly Gale,0.2297,1,True
1736538,Otis Winston,0.5106,1,True
4190464,Fernando Chang,0.0256,1,True
3757393,Rose Eshay,0.2486,1,True
3757394,Ricky Robles Cruz,0.0664,1,True
145326,Alessandra Mastronardi,0.5084,7,True
224870,Paco León,0.4745,7,True
2037930,Katrin Vankova,0.2173,1,True
3518775,Anna MacDonald,0.1876,1,True
2819275,Luke McQueen,0.0398,1,True
7053,Gregor Fisher,0.3366,4,True
7060,Martin Freeman,2.0158,10,True
7061,Joanna Page,0.3098,4,True
7059,Heike Makatsch,0.4687,4,True
25663,Thomas Brodie-Sangster,2.7155,9,True
17289,Rodrigo Santoro,1.05,8,True
10730,Rowan Atkinson,1.2139,10,True
7055,Sienna Guillory,1.4195,8,True
96076,Meredith Ostrom,1.8389,4,True
29930,Ivana Miličević,1.625,4,True
31717,January Jones,1.1436,9,True
25837,Elisha Cuthbert,3.7822,9,True
9205,Denise Richards,2.2415,9,True
18022,Gina McKee,0.8925,4,True
41043,Tim McInnerny,1.0165,4,True
7026,Rhys Ifans,1.2406,8,True
7446,Emma Chambers,0.5045,4,True
19923,Hugh Bonneville,1.0845,8,True
7025,Richard McCabe,0.3314,4,True
7027,James Dreyfus,0.4275,4,True
7028,Dylan Moran,0.2266,4,True
7029,Roger Frost,0.5959,4,True
7030,Henry Goodman,0.354,4,True
7031,Julian Rhind-Tutt,0.6369,4,True
7032,Lorelei King,0.1386,1,True
11617,Mischa Barton,1.4186,9,True
54447,Samuel West,1.5823,4,True
7071,Louise Fletcher,0.9642,8,True
7072,William Redfield,0.3347,4,True
7077,Scatman Crothers,0.8251,4,True
68301,Will Sampson,0.5821,4,True
7075,Dean R. Brooks,0.1442,1,True
7073,Michael Berryman,0.5006,4,True
7085,Sydney Lassick,0.2612,4,True
7079,William Duell,0.2192,4,True
7076,Alonzo Brown,0.0393,1,True
7078,Mwako Cumbuka,0.2383,4,True
1544194,Mimi Sarkisian,1.6145,4,True
6968,Hugh Jackman,2.7032,10,True
6972,Ian McShane,3.1367,9,True
4391,Charles Dance,2.8863,9,True
6979,Romola Garai,1.0057,8,True
6978,Jim Dunk,0.0954,1,True
42663,Robert Bathurst,0.3813,4,True
6969,Geoff Bell,1.6458,4,True
6970,Christopher Fulford,0.4316,4,True
6971,Nigel Lindsay,0.3814,4,True
6973,Fenella Woolgar,0.2585,4,True
2686617,Pete Mastin,0.0261,1,True
6974,Doreen Mantle,0.3714,4,True
2065,David Schneider,0.1914,4,True
65642,John Light,1.2457,4,True
37442,Caroline Blakiston,1.3721,4,True
55645,Victoria Hamilton,2.6921,8,True
4517,Joe Pesci,1.7626,10,True
4512,James Woods,2.3461,9,True
7167,Don Rickles,0.5482,4,True
7169,Alan King,0.2711,4,True
7166,Kevin Pollak,0.94,8,True
8262,L.Q. Jones,0.8201,4,True
166789,Dick Smothers,0.168,4,True
7164,Frank Vincent,0.6931,4,True
99906,John Bloom,0.1484,1,True
7165,Pasquale Cajano,0.341,4,True
105623,Melissa Prophet,0.3151,4,True
1574239,Bill Allison,0.1035,1,True
7168,Vinny Vella,0.1745,4,True
7424,Oscar Goodman,0.0672,1,True
1738942,Craig Vincent,2.2553,4,True
98120,Bret McCormick,1.6845,4,True
7171,John Belushi,0.9258,9,True
7172,James Brown,0.1954,10,False
7173,Cab Calloway,0.164,4,True
7174,Ray Charles,0.2646,10,False
7175,Aretha Franklin,0.2665,10,False
7176,Steve Cropper,0.1492,4,True
7177,Donald 'Duck' Dunn,0.2679,4,True
7178,Murphy Dunne,0.3061,4,True
7179,Willie Hall,0.2244,4,True
76150,Tom Malone,0.2474,4,True
7208,Lou Marini,0.065,4,True
7209,Matt Murphy,0.7916,4,True
122115,Alan Rubin,0.0782,1,True
19439,Henry Gibson,0.6332,4,True
7180,John Candy,1.5149,9,True
51579,Steven Williams,1.1522,4,True
7908,Frank Oz,1.0355,8,True
4756,Matthew Broderick,1.4692,9,True
7192,Leo McKern,0.4443,4,True
7194,Ken Hutchison,0.1777,4,True
7195,Giancarlo Prete,0.2956,4,True
7196,Loris Loddi,0.2719,4,True
7198,Charles Borromel,0.3333,4,True
27279,Massimo Sarchielli,0.1733,4,True
1831105,Nicolina Papetti,0.1965,1,True
7197,Alessandro Serra,0.0404,1,True
22312,Venantino Venantini,0.2639,4,True
1229807,Gregory Snegoff,0.1501,4,True
7317,Peter Sallis,0.6017,4,True
7318,Peter Kay,0.2719,4,True
144291,Joanna Bobin,0.2867,1,True
1437829,Danya LaBelle,0.0883,1,True
1529017,Rhonda Johnson Dents,0.7294,1,True
3722881,Rosha Washington,0.1145,1,True
177403,James Moses Black,0.5409,1,True
2146942,Freya Allan,1.5714,8,True
1444816,Peter Macon,0.7194,1,True
966554,Eka Darville,0.3298,1,True
1394427,Travis Jeffery,0.3667,1,True
2435321,Lydia Peckham,0.3189,1,True
3757983,Ras-Samuel Welda'abzgi,0.1376,1,True
103406,Sara Wiseman,0.4577,1,True
2646671,Kaden Hartcher,0.131,1,True
4472548,Nina Gallas,0.0583,1,True
2632353,Samuel Falé,0.0602,1,True
1642789,Madelyn Cline,4.4321,9,True
1968242,Will Harrison,0.2302,1,True
1664022,Joe Tippett,0.4464,1,True
69287,Eriko Hatsune,0.4427,1,True
4051614,Lenny Grossman,0.0453,1,True
1192821,David Wenzel,0.7365,1,True
3098527,Riley Hashimoto,0.0071,1,True
5148592,Eloise Peyrot,0.0256,1,True
1880016,David Howard Thornton,0.9507,7,True
1882502,Lauren LaVera,0.9734,7,True
2787720,Elliott Fullam,0.7867,6,True
3383606,Sarah Voigt,1.2839,7,True
3790695,Kailey Hyman,0.6251,1,True
1202687,Casey Hartnett,0.514,1,True
2119066,Charlie McElveen,0.1735,1,True
2807731,Amelie McLain,0.1062,1,True
3750570,Johnath Davis,0.1918,1,True
1676771,Samantha Scaffidi,0.8758,7,True
3110932,Leah Voysey,0.078,1,True
105656,Chris Irvine,0.3883,1,True
74673,Felissa Rose,0.2421,1,True
2531838,Owen Myre,0.0511,1,True
2034960,Griffin Santopietro,0.4857,1,True
2787721,Devon Roth,0.1513,1,True
225216,Katie Maguire,1.7078,7,True
1992589,Sheri Fairchild,1.0478,7,True
102777,Mel Fair,0.3352,1,True
60632,Rebecca Wisocky,1.0864,7,True
1387126,Teo Yoo,0.5528,7,True
2309873,Moon Seung-ah,0.7895,7,True
3888559,Yim Seung-min,0.8146,6,True
109646,Yoon Ji-hye,0.3336,1,True
1258630,Choi Won-young,0.6892,6,True
1696022,An Min-young,0.1829,1,True
1998038,Seo Yeon-woo,0.1345,1,True
2519070,Chang Ki-ha,0.145,1,True
4039664,Shin Hee-cheol,0.1623,1,True
4064869,Park Jun-hyuk,0.0802,1,True
3359748,Jack Alberts,0.0362,1,True
3617066,Jane Yubin Kim,0.7422,6,True
4499213,Song Noo-ri,0.0143,1,True
4499214,Jin Si-ah,0.0942,1,True
1412150,Emily Cass McDonnell,1.5394,7,True
1700631,Liza Koshy,1.396,10,False
2627590,Cristo Fernández,0.3194,1,True
2940842,Dean Scott Vazquez,1.3612,7,True
3002060,Tobe Nwigwe,0.26,7,True
90461,Leni Parker,0.3016,1,True
2069637,Frank Marrs,0.6785,1,True
4068148,Madeleine Yuna Voyles,0.5568,1,True
1616920,Amar Chadha-Patel,0.5581,7,True
212776,Marc Menchaca,1.3319,7,True
1636654,Robbie Tann,0.2162,1,True
1823155,Ian Verdun,0.6479,1,True
3891507,Daniel Ray Rodriguez,0.0486,1,True
3137411,Rad Pereira,0.0143,1,True
4002188,Syd Skidmore,0.0429,1,True
1782455,Karen Aldridge,1.5647,7,True
1609278,Niko Rusakov,1.0247,6,True
83278,Pat Shortt,0.1112,7,True
1597386,Sheila Flitton,0.1337,1,True
1907071,Bríd Ní Neachtain,1.2825,1,True
37169,Jon Kenny,0.1922,6,True
210061,Aaron Monaghan,0.664,7,True
3879013,John Carty,0.0071,1,True
3879015,Oliver Farrelly,0.0143,1,True
3795945,Lasairfhíona Ní Chonaola,0.0214,1,True
4054257,James Carty,0.0168,1,True
2419826,Conor Connolly,0.0214,1,True
1212864,Colleen O'Shaughnessey,0.3613,7,True
50266,Shemar Moore,1.4307,9,True
2921203,Brad Kalilimoku,0.3172,1,True
1769286,Krista Alvarez,0.0946,1,True
2553214,Donna Jay Fulks,0.1135,1,True
134612,Scott Patey,0.1382,1,True
1227611,Ron Pardo,0.3538,7,True
3044930,Will Brisbin,0.0672,1,True
3227497,Kingsley Marshall,0.1239,1,True
2717685,Keegan Hedley,0.1396,1,True
2087336,Shayle Simons,0.1447,1,True
2412016,Lilly Bartlam,0.1729,1,True
2676,Kim Roberts,0.3316,1,True
1407498,Marsai Martin,0.5907,8,True
3046211,Monique Alvarez,0.0453,1,True
1512137,Jamillah Ross,0.1724,1,True
3759632,Mila Davis-Kent,0.1276,1,True
3636888,José Benavidez Jr.,0.0772,1,True
162503,Selenis Leyva,0.5636,3,True
2864869,Thaddeus J. Mixson,0.5874,3,True
1903010,Spence Moore II,0.3705,2,True
3951086,Ann Najjar,0.0505,1,True
3318460,Terence Crawford,0.0857,1,True
1813752,Bobby Hernandez,0.1979,1,True
1246392,Kimberly Dawn Davis,2.952,8,True
3452313,Yessica Borroto Perryman,0.2166,2,True
72983,Manny Perez,0.3219,2,True
93649,Javier Godino,0.1585,1,True
51656,James Quattrochi,0.1531,1,True
3348914,Eduardo Gomez Monteverde,0.051,1,True
2261058,Gustavo Angarita Jr.,0.1542,1,True
2230991,Daisy Edgar-Jones,1.4296,6,True
1246618,Sterling Macer Jr.,0.2749,2,True
3284240,Logan Macrae,0.1152,1,True
42905,Bill Kelly,0.4922,3,True
3052590,Jojo Regina,1.2895,5,True
2444662,Luke David Blumm,0.3371,2,True
3495371,Blue Clarke,0.0311,1,True
3495453,Will Bundon,0.0495,1,True
1514474,Jayson Warner Smith,0.1629,1,True
2037046,Souheila Yacoub,0.4977,3,True
4033288,Alison Halstead,0.0704,1,True
2340180,Hunter Schafer,2.145,7,True
3568188,Dexter Sol Ansell,0.1185,1,True
4450662,Rosa Gotzler,0.0853,1,True
1583971,Ashley Liao,0.3122,2,True
1977981,Athena Strates,0.6638,3,True
4444754,Joshua Kantara,0.1261,1,True
2333351,Amélie Hoeferle,2.0856,7,True
3391672,Knox Gibson,1.0667,4,True
4434705,Riley Chung,1.1455,4,True
1021689,Anamaria Vartolomei,1.4734,6,True
1016119,Tim Key,0.7027,3,True
4311370,Michael Monroe,0.1785,1,True
3076,Ian Hanmore,0.6233,3,True
1255827,Lloyd Hutchinson,0.6006,3,True
171997,Vanessa Liguori,0.4696,2,True
2204260,Jon Bailey,0.1296,1,True
1375036,Jason Konopisos-Alvarez,0.2434,2,True
1613049,Evan Michael Lee,0.0743,1,True
571562,Steve Blum,0.538,3,True
1475362,Jinny Chung,0.1373,1,True
98415,Nika King,0.4058,2,True
1186659,Lily Sullivan,0.6759,3,True
144080,Morgan Davies,1.1622,4,True
3128781,Gabrielle Echols,0.2151,2,True
3128782,Nell Fisher,0.7444,3,True
2623749,Jayden Daniels,0.1653,1,True
3745221,Mirabai Pease,0.5384,3,True
3548510,Tai Wano,0.5625,3,True
2556401,Noah Paul,0.0737,1,True
4032562,Melissa Xiao,0.0959,1,True
3548511,Billy Reynolds-McCarthy,0.0256,1,True
2466900,Richard Crouchley,0.1501,1,True
1964539,Anna-Maree Thomas,0.1563,1,True
3262411,Jack Nielen,0.0143,1,True
3262412,Freddie Spry,0.3022,2,True
1287084,Jack Farthing,0.1975,1,True
134699,Stella Gonet,0.5605,3,True
1116106,Lore Stefanek,0.073,1,True
121721,Amy Manson,0.4078,2,True
1841077,Wendy Patterson,0.1043,1,True
2451462,Libby Rodliffe,0.0409,1,True
1741367,Alana Haim,0.464,2,True
2764542,Cooper Hoffman,1.153,4,True
1741368,Danielle Haim,1.1849,4,True
3334740,Moti Haim,0.0441,1,True
3334741,Donna Haim,0.0362,1,True
3029979,Nate Mann,1.0738,4,True
1102500,Dale Soules,0.288,2,True
1332680,Uzo Aduba,0.8519,4,True
1537978,Mary McDonald-Lewis,0.1698,1,True
3526325,Keira Hairston,0.0495,1,True
1091875,William Calvert,0.1207,1,True
1602972,Brandon Perea,0.4705,2,True
1829245,Daryl McCormack,0.6369,3,True
1785590,David Corenswet,4.9288,9,True
94476,Tunde Adebimpe,0.2233,2,True
110993,David Born,0.1275,1,True
1381496,Laura Poe,0.0992,1,True
2550161,Bad Bunny,0.7872,4,True
3687347,Kevin Akiyoshi Ching,0.0168,1,True
1709726,Minchi Murakami,0.1827,1,True
2264206,Kaori Taketani,0.047,1,True
2120814,Adain Bradley,0.72,3,True
2749024,Avantika,0.3946,2,True
1849954,Wolfgang Novogratz,0.9549,4,True
2388831,Larsen Thompson,0.3626,2,True
1541593,Sunčica Milanović,0.1165,1,True
121204,Alan Wells,0.1498,1,True
2719906,Joss Carter,0.0689,1,True
2215526,James Swanton,0.1951,1,True
3382280,Staša Nikolić,0.1135,1,True
1278483,Cavin Cornwall,0.0952,1,True
4757324,Lucy Ridley,0.0071,1,True
2286339,Thuso Mbedu,0.5129,3,True
2015187,Jimmy Odukoya,0.5407,1,True
2538481,Masali Baduza,0.2992,1,True
1165923,Adrienne Warren,0.1893,4,True
3616915,Chioma Antoinette Umeala,0.1298,1,True
3863454,Siyamthanda Makakane,0.0293,1,True
2410230,Shaina West,0.1941,1,True
1331834,Sivuyile Ngesi,0.1136,1,True
2067536,Riaan Visman,0.1197,1,True
2934629,Bugzy Malone,0.1287,2,True
1297438,Lourdes Faberes,0.75,2,True
66587,Max Beesley,0.6604,4,True
1338488,Aksel Üstün,0.1604,1,True
65451,Oliver Maltman,0.3242,2,True
1333845,Eugenia Kuzmina,0.3971,2,True
1699694,Vincent Wang,0.093,1,True
145408,Kaan Urgancıoğlu,1.1481,4,True
2035329,Chance Perdomo,0.6028,5,True
1845809,Frances Turner,0.4615,2,True
142115,Kiana Madeira,0.6031,3,True
2916706,Anton Kottas,0.1409,1,True
3293373,Velizar Nikolaev Biney,0.0214,1,True
1934098,Matthew Hall,0.0143,1,True
3719635,Franklin Kendrick,0.0071,1,True
2295806,Ben Knight,0.1564,1,True
3054747,Matuse Paz,0.2388,1,True
2917826,Ioane Sa'ula,0.0621,1,True
2283795,Gregory J. Fryer,0.2097,1,True
2380037,Madeleine Wilson,0.2067,1,True
4698603,Kalkidan China,0.0362,1,True
3081917,Angela Nica Sullen,0.0143,1,True
167393,Heather Thomas,1.6301,6,True
21422,Brett Goldstein,0.9801,7,True
2692283,Janelle James,0.3399,4,True
2352372,Angus Cloud,0.6681,6,True
60736,Jeff Foxworthy,0.2502,6,True
2839160,Luke Cinque-White,0.0637,1,True
3485760,Dev Joshi,0.0398,1,True
2898697,Eduardo Minett,0.1419,1,True
586303,Natalia Traven,0.3357,1,True
955954,Fernanda Urrejola,0.467,2,True
52746,Horacio García Rojas,0.2949,1,True
210855,Paul Alayo,0.2582,1,True
1739667,Brytnee Ratledge,0.4626,1,True
1914742,Amber Lynn Ashley,1.3326,2,True
1378735,Alexandra Ruddy,0.2214,1,True
3156635,Sebestien Soliz,0.0214,1,True
1658437,Daniel V. Graulau,0.1869,1,True
3258859,Abiah Martinez,0.0071,1,True
3258860,Ramona Thornton,0.0,1,True
3258861,Elida Munoz,0.0261,1,True
21144,Joan Pringle,0.3645,3,True
1676666,Héctor Aníbal,0.2451,1,True
228203,Olga Buccarelli,0.0503,1,True
1321411,Raymond Lee,0.3187,3,True
1231402,Mark Bonnar,1.0605,3,True
2599915,Riana Duce,0.1993,1,True
1700994,Edouard Philipponnat,0.8527,2,True
1386824,John Hollingworth,0.354,1,True
2026407,Abubakar Salim,0.4694,2,True
2858894,Thom Ashley,0.0541,1,True
54676,Jannis Niewöhner,0.7277,2,True
176215,Robert Goodman,1.0977,2,True
2803710,Mason Thames,3.313,6,True
1694113,Troy Rudeseal,0.388,1,True
3586928,Miguel Mora,1.2735,2,True
3609422,Rebecca Clarke,0.3195,1,True
2706071,J. Gaven Wilde,0.163,1,True
3053619,Spencer Fitzgerald,0.127,1,True
3053618,Jordan Isaiah White,0.0868,1,True
3053615,Brady Ryan,1.0863,2,True
3267288,Tristan Pravong,0.1081,1,True
3053616,Jacob Moran,0.2617,1,True
3013234,Brady Hepner,1.2289,2,True
3053612,Ryan Cronan,1.1616,2,True
210454,Alex Essoe,0.6953,3,True
4041888,Peter DeSouza-Feighoney,0.277,1,True
2850009,Laurel Marsden,0.397,1,True
3361260,Ryan O'Grady,0.1101,1,True
3294934,Bianca Bardoe,0.7013,2,True
3964075,Carrie Munro,0.7892,2,True
2198643,Santi Bayón,0.0694,1,True
1149826,Paloma Bloyd,0.6355,2,True
2053747,Alessandro Gruttadauria,0.1166,1,True
3935518,River Hawkins,0.0398,1,True
980858,Jordi Collet,0.0596,1,True
1149656,Marc Velasco,1.4022,2,True
132220,Owen Campbell,0.4529,2,True
54492,James Gaylyn,0.4481,1,True
1238425,Simon Prast,0.258,1,True
197767,Geoff Dolan,0.211,1,True
3079266,Bryony Skillington,0.0848,1,True
1438277,Leah Sava Jeffries,0.5948,3,True
1877835,Iyana Halley,0.3584,2,True
2073065,Martin Munro,0.2177,1,True
3668443,Liyabuya Gongo,0.0932,1,True
1138169,Daniel Hadebe,0.1831,1,True
3171983,Thapelo Sebogodi,0.0643,1,True
3668444,Mduduzi Mavimbela,0.0668,1,True
2387578,Chris Gxalaba,0.0484,1,True
3668445,Kazi Khuboni,0.0214,1,True
3698268,Chris Langa,0.0621,1,True
1270320,Emily Kusche,0.3516,1,True
3499962,Luca Márkus,0.7927,2,True
234776,Bernhard Piesk,0.1836,1,True
84071,Michael S. Ruscheinsky,0.0896,1,True
3482769,Antonije Stankovic,0.0214,1,True
145469,Christian Koerner,0.1229,1,True
4236664,Gerhard Elfers,0.0214,1,True
4236665,Tine Gerhäeusser,0.0071,1,True
1998990,Peter Miklusz,0.0543,1,True
1847948,Eliane Umuhire,0.1248,1,True
4821276,Takunda Khumalo,0.2269,1,True
2871745,Alfie Todd,0.3756,1,True
4821279,Avy-Berry Worrall,0.1031,1,True
3839399,Benjamin Wong,0.0261,1,True
2044689,Michael Roberts,0.1045,1,True
4821282,Gavin Fleming,0.0193,1,True
1700997,Elijah Ungvary,0.9609,2,True
3238042,Alexander John,0.0193,1,True
4755922,Thara Schöön,0.0875,1,True
4803251,Thea Butler,0.1055,1,True
205772,Wrenn Schmidt,0.6557,3,True
111518,Devon Graye,0.5098,2,True
2340185,Barbie Ferreira,2.2279,6,True
3494334,Jacob Kim,0.0599,1,True
2000341,Sophia Coto,0.0895,1,True
1287658,Jennifer Lafleur,0.3048,2,True
107529,Kagiso Lediga,1.4369,3,True
1680929,Blue Ivy Carter,0.317,8,True
3023201,Braelyn Rankins,0.09,1,True
4683002,Theo Somolu,0.0362,1,True
1898600,Jackson White,0.4483,2,True
126337,Olivia Stambouliah,0.1917,1,True
2042908,Moses Ingram,0.6059,4,True
123587,Cedric Sanders,0.2534,1,True
78398,A Martinez,1.4008,4,True
66525,Jesse García,0.5057,2,True
2220663,Wale Folarin,0.0368,1,True
1371263,Devan Chandler Long,0.8348,2,True
1793783,Charlie Cooper,0.6363,3,True
1754638,Pearl Chanda,1.1829,3,True
183212,Gregory Cox,0.3334,1,True
1028974,Oliver Jackson,0.0825,1,True
3378861,Tomi Ogbaro,0.0362,1,True
1648728,Sian Clifford,0.7755,4,True
1944459,Jacob Fortune-Lloyd,0.766,3,True
1988,Tracy Vilar,0.2349,2,True
2191238,Kimberly Cheng,0.0575,1,True
1679806,Lauren B. Mosley,0.0214,1,True
1767444,Lisa Yamada,0.4455,1,True
3167634,Sharar Ali-Speakes,0.0286,1,True
1868131,Michael Segovia,0.1036,1,True
2112698,Jameel Shivji,0.0453,1,True
3065081,Lewis McAskie,0.0361,1,True
1726976,Lara McDonnell,0.2999,2,True
1709739,Josie Walker,0.114,1,True
2893134,Olive Tennant,0.3286,1,True
1474032,Turlough Convery,0.4372,1,True
2163883,Chris McCurry,0.0595,1,True
1517871,Elly Condron,0.1174,1,True
1611824,Paapa Essiedu,0.5936,3,True
1782144,Gayle Rankin,0.4138,3,True
1977143,Sarah Twomey,0.2455,1,True
2478716,Zak Rothera-Oxley,0.1527,1,True
1590797,Sadie Sink,2.5629,8,True
1377031,Sathya Sridharan,0.2246,1,True
2433620,Jacey Sink,0.5543,2,True
2431565,Alyla Browne,0.8157,2,True
4441956,Charlee Fraser,0.5599,2,True
57795,David Field,0.39,1,True
1551044,Rahel Romahn,0.2276,1,True
1939373,Calah Lane,0.2812,1,True
1246784,Mathew Baynton,0.6666,3,True
1147671,Rakhee Thakrar,0.6413,2,True
98106,Rich Fulcher,0.3341,3,True
1488056,Charlotte Ritchie,2.0362,5,True
2895589,Anna Cobb,0.6826,2,True
69055,Jessica Harper,0.6647,5,True
3505223,Kendle Coffey,0.0453,1,True
3505226,Ellie Parker,0.0071,1,True
1254309,Madeleine Hall,0.1095,1,True
1544787,Christine Dye,0.0964,1,True
1481235,Jake Horowitz,0.1246,1,True
4451369,Marshall Jackson,0.0261,1,True
1382987,Ramy Youssef,0.3451,4,True
2331794,Suzy Bemba,0.3415,1,True
72309,Kathryn Hunter,0.7168,4,True
1248292,Vicki Pepperdine,0.4641,2,True
3734,Hanna Schygulla,0.4595,5,True
2538307,Jack Barton,0.2315,1,True
590267,Charlie Hiscock,0.0878,1,True
3622317,Attila Dobai,0.0538,1,True
4230743,Emma Hindle,0.1145,1,True
3804308,Anders Grundberg,0.0784,1,True
229396,Ruby O. Fee,1.637,4,True
2037501,Guz Khan,0.3055,2,True
129765,Jonathan Cohen,0.3231,2,True
1767809,Noemie Nakai,0.7654,2,True
11248,Christian Steyer,0.1737,1,True
1984784,Tonya Graves,0.0925,1,True
1440179,Trent Garrett,0.4227,1,True
1404576,Barbara Meier,0.1853,1,True
1759587,Ephraim Goldin,0.129,1,True
3289357,Melanie Rada,0.0327,1,True
3157951,Samira Mekibes Meza,0.0634,1,True
82885,Zoe Lister-Jones,0.7621,4,True
2563367,Armen Nahapetian,0.1422,1,True
1529205,Julia Antonelli,0.7519,2,True
3847872,Alicia Rosario,0.1657,1,True
1826759,Matthew Hawksley,0.0914,1,True
151779,Simon Paisley Day,0.1912,2,True
1308133,Maxime Bouttier,0.2229,1,True
2417980,Lucas Bravo,0.5874,4,True
3753662,Cintya Dharmayanti,0.0482,1,True
1416868,Arielle O'Neill,0.2296,1,True
1852576,Ling Cooper Tang,0.2503,1,True
1674796,Romy Poulier,0.3407,1,True
3586919,Charles Andre Allen,0.0609,1,True
3754744,Ilma Nurfauziah,0.0352,1,True
