id,name,type,popularity,department
P-25446,Máté Haumann,Actor,0.8309,Acting
P-125684,Attila Árpa,Actor,0.3314,Acting
P-1156349,Joël Lefrançois,Actor,0.061,Acting
P-544002,Giulio Berruti,Actor,1.2194,Acting
P-1128573,George Mendel,Actor,1.2073,Acting
P-204588,Sarah Mahoney,Actor,0.2913,Acting
P-98292,Roxana Ortega,Actor,0.2018,Acting
P-18975,Wilmer Valderrama,Actor,1.1062,Acting
P-1216606,Gugu Mbatha-Raw,Actor,1.2612,Acting
P-85759,Maria Canals-Barrera,Actor,0.6581,Acting
P-1366811,Alex Quijano,Actor,2.2917,Acting
P-453272,Nora Arnezeder,Actor,1.3712,Acting
P-92404,Joel Kinnaman,Actor,2.2718,Acting
P-57012,Fares Fares,Actor,1.0639,Acting
P-936402,Jenna Dover,Actor,0.2749,Acting
P-936403,Stephen Rider,Actor,0.2177,Acting
P-936404,Daniel Fox,Actor,0.4244,Acting
P-1888321,Lynita Crofford,Actor,2.5425,Acting
P-1154244,John Paul Ruttan,Actor,0.2136,Acting
P-84338,Clint Carleton,Actor,0.3526,Acting
P-58399,Leela Savasta,Actor,0.4497,Acting
P-43286,Laura Vandervoort,Actor,1.3635,Acting
P-1581104,Dominique Brownes,Actor,0.0555,Acting
P-171941,Antonique Smith,Actor,0.3286,Acting
P-1266052,Nickola Shreli,Actor,0.2128,Acting
P-1011103,Will Peltz,Actor,0.7714,Acting
P-967197,Allen Williamson,Actor,0.8674,Acting
P-222881,Jai Day,Actor,1.0928,Acting
P-48312,Noah Segan,Actor,0.5253,Acting
P-78879,Xu Qing,Actor,1.3726,Acting
P-565504,Frank Brennan,Actor,0.7411,Acting
P-84760,Nick Gomez,Actor,0.2816,Acting
P-231857,Jon Eyez,Actor,0.1474,Acting
P-93564,Pihla Viitala,Actor,1.4448,Acting
P-87879,Ingrid Bolsø Berdal,Actor,1.1078,Acting
P-908548,Joanna Kulig,Actor,0.6493,Acting
P-71186,Bjørn Sundquist,Actor,0.3286,Acting
P-1173431,Thomas Scharff,Actor,0.0379,Acting
P-1192096,Kathrin Kühnel,Actor,0.1003,Acting
P-102744,Monique Ganderton,Actor,0.5585,Acting
P-172793,Bryce Hodgson,Actor,0.8452,Acting
P-51800,Teryl Rothery,Actor,1.0065,Acting
P-1006731,Melissa Roxburgh,Actor,1.9542,Acting
P-181067,Ken Medlock,Actor,0.2659,Acting
P-178466,Casey Bond,Actor,0.0786,Acting
P-938701,Nick Porrazzo,Actor,0.0796,Acting
P-134180,Alyssa Diaz,Actor,2.2833,Acting
P-1123221,Julian Alcaraz,Actor,0.2403,Acting
P-76677,Linda Boston,Actor,1.0809,Acting
P-948533,Paul Braunstein,Actor,0.2151,Acting
P-79332,Trond Espen Seim,Actor,0.7601,Acting
P-193045,Kim Bubbs,Actor,0.228,Acting
P-47177,Jørgen Langhelle,Actor,0.363,Acting
P-107543,Jan Gunnar Røise,Actor,0.3316,Acting
P-76611,Stig Henrik Hoff,Actor,0.2185,Acting
P-571418,Kristofer Hivju,Actor,1.5141,Acting
P-571346,Carsten Bjørnlund,Actor,0.3349,Acting
P-1334214,Jo Adrian Haavind,Actor,0.0795,Acting
P-1334215,Ole Martin Aune Nilsen,Actor,0.0618,Acting
P-205474,Adelaide Clemens,Actor,0.5753,Acting
P-239019,Kit Harington,Actor,1.3592,Acting
P-1189293,Erin Pitt,Actor,0.2259,Acting
P-1226806,Milton Barnes,Actor,0.2404,Acting
P-1797078,Rachel Sellan,Actor,0.1845,Acting
P-1772357,Jacky Lai,Actor,0.5816,Acting
P-51383,Tyler Labine,Actor,0.8837,Acting
P-58395,Karin Konoval,Actor,0.4814,Acting
P-236696,Terry Notary,Actor,0.4148,Acting
P-189696,Christopher Gordon,Actor,0.1291,Acting
P-5892,David Hewlett,Actor,0.7999,Acting
P-208678,Tracy Spiridakos,Actor,1.1271,Acting
P-1113604,Peigi Barker,Actor,0.2497,Acting
P-137262,Steve Purcell,Actor,0.7579,Acting
P-1052100,Sally Kinghorn,Actor,0.117,Acting
P-1438685,Eilidh Fraser,Actor,0.1079,Acting
P-1102427,Steven Cree,Actor,0.4501,Acting
P-1333216,Callum O'Neill,Actor,0.0311,Acting
P-3357818,Emma D'Inverno,Actor,0.0214,Acting
P-207985,Dilshad Vadsaria,Actor,0.3037,Acting
P-1272971,Jack Foley,Actor,0.0624,Acting
P-1579636,Elizabeth Shapiro,Actor,0.6515,Acting
P-224197,Brett Gelman,Actor,0.9086,Acting
P-2167468,Paul Tierney,Actor,0.0,Acting
P-1622141,Staci Lynn Fletcher,Actor,0.1177,Acting
P-1892270,Gary Brichetto,Actor,0.0286,Acting
P-1237293,Ilyssa Fradin,Actor,0.1573,Acting
P-155649,Joel Murray,Actor,0.5925,Acting
P-1271300,Noah Johnston,Actor,0.0696,Acting
P-482044,Beth Behrs,Actor,1.15,Acting
P-1803326,Ray Shirley,Actor,0.1,Acting
P-39683,Ivan Kaye,Actor,0.7362,Acting
P-1096866,Susanna Cappellaro,Actor,0.0737,Acting
P-211897,Josephine Butler,Actor,0.3669,Acting
P-213395,Hannah Murray,Actor,1.2095,Acting
P-219763,Charlotte Spencer,Actor,3.4618,Acting
P-578690,Lee Nicholas Harris,Actor,1.9731,Acting
P-60958,Joe Gnoffo,Actor,0.1182,Acting
P-13645,Danny Woodburn,Actor,0.6354,Acting
P-1060474,Sebastian Saraceno,Actor,0.0552,Acting
P-1091866,Ronald Lee Clark,Actor,0.0598,Acting
P-1060475,Bonnie Bentley,Actor,0.1554,Acting
P-128206,Lea Michele,Actor,0.2747,Acting
P-62856,Seth Meyers,Actor,0.3979,Acting
P-968006,Katherine McNamara,Actor,1.1746,Acting
P-232006,Nat Wolff,Actor,1.1498,Acting
P-210050,Eliza Coupe,Actor,0.8044,Acting
P-931644,Kate Simses,Actor,0.2912,Acting
P-110742,Tika Sumpter,Actor,0.9659,Acting
P-176653,Dave Annable,Actor,1.0419,Acting
P-1237404,Denise Vasi,Actor,0.2608,Acting
P-360193,Peter Linz,Actor,0.1965,Acting
P-97185,Eric Jacobson,Actor,0.2988,Acting
P-64182,Bill Barretta,Actor,0.1269,Acting
P-135467,Matt Vogel,Actor,0.0953,Acting
P-47934,Dylan Smith,Actor,0.3341,Acting
P-943440,Stephen MacDonald,Actor,0.0832,Acting
P-1212929,James McGowan,Actor,0.0404,Acting
P-1018325,Michael Therriault,Actor,0.3928,Acting
P-545344,Mishael Morgan,Actor,0.5006,Acting
P-563643,Kaitlyn Leeb,Actor,1.3871,Acting
P-1133349,Elizabeth Debicki,Actor,1.9187,Acting
P-35780,Amitabh Bachchan,Actor,1.1098,Acting
P-44838,Richard Carter,Actor,0.2932,Acting
P-1272936,Mal Day,Actor,0.0461,Acting
P-929136,Thomas Horn,Actor,0.1393,Acting
P-928297,Dennis Hearn,Actor,0.0368,Acting
P-171567,Paul Klementowicz,Actor,0.1094,Acting
P-928929,Julian Tepper,Actor,0.0501,Acting
P-928930,Caleb Reynolds,Actor,0.0214,Acting
P-1601831,Lorna Guity Pruce,Actor,0.172,Acting
P-3489745,Bernadette Drayton,Actor,0.0214,Acting
P-58593,Ko Shibasaki,Actor,2.0477,Acting
P-136191,Min Tanaka,Actor,0.3303,Acting
P-1253541,Jin Akanishi,Actor,0.9428,Acting
P-1095404,Masayoshi Haneda,Actor,0.3372,Acting
P-1278788,Hiroshi Sogabe,Actor,0.1018,Acting
P-1278789,Takato Yonemoto,Actor,0.4746,Acting
P-550560,Shû Nakajima,Actor,0.7873,Acting
P-1184036,Hiroshi Yamada,Actor,0.1376,Acting
P-1380499,Tanroh Ishida,Actor,0.1819,Acting
P-1060081,Johnny Pemberton,Actor,0.6403,Acting
P-1566455,Justin Hires,Actor,0.3564,Acting
P-171719,Vincent Curatola,Actor,0.557,Acting
P-1163266,Trevor Long,Actor,0.3554,Acting
P-155520,Linara Washington,Actor,0.3123,Acting
P-1660692,Ross Brodar,Actor,0.2115,Acting
P-1173099,Christopher Berry,Actor,0.2373,Acting
P-1088041,Kenneth Brown Jr.,Actor,0.0588,Acting
P-972270,Kaden Leos,Actor,0.2271,Acting
P-37156,James Biberi,Actor,0.4084,Acting
P-6725,Russ Tamblyn,Actor,1.0081,Acting
P-89376,Tina Huang,Actor,0.2809,Acting
P-1887324,Ireland Baldwin,Actor,0.1825,Acting
P-990136,Judd Lormand,Actor,0.3368,Acting
P-1134443,Nicole Andrews,Actor,0.4117,Acting
P-1116011,Han Soto,Actor,0.2753,Acting
P-76021,Griff Furst,Actor,0.3305,Acting
P-27530,Don Lake,Actor,0.3742,Acting
P-1158067,Camden Gray,Actor,0.2828,Acting
P-1158068,Carrie Lazar,Actor,0.3478,Acting
P-1158069,John L. Armijo,Actor,0.1068,Acting
P-94185,Shailene Woodley,Actor,2.5028,Acting
P-933002,Amara Miller,Actor,0.3003,Acting
P-931945,Nick Krause,Actor,1.1187,Acting
P-1237498,Patricia Hastie,Actor,0.3612,Acting
P-1394480,Grace A. Cruz,Actor,0.0239,Acting
P-1394479,Kim Gennaula,Actor,0.0478,Acting
P-1394481,Karen Kuioka Hironaga,Actor,0.0327,Acting
P-1394482,Carmen Kaichi,Actor,0.048,Acting
P-111451,Matt Corboy,Actor,0.1473,Acting
P-3429162,Matt Esecson,Actor,0.0389,Acting
P-6678,Michael Ontkean,Actor,0.4838,Acting
P-3429165,Stanton Johnston,Actor,0.0256,Acting
P-3429166,Jon McManus,Actor,0.0143,Acting
P-47627,Janet McTeer,Actor,1.6653,Acting
P-90046,Liz White,Actor,0.7044,Acting
P-1151410,Jessica Raine,Actor,0.6759,Acting
P-85071,Shaun Dooley,Actor,1.022,Acting
P-40672,Mary Stockley,Actor,0.2369,Acting
P-1220099,David Burke,Actor,0.6387,Acting
P-56,Sophie Stuckey,Actor,0.5308,Acting
P-1866891,Misha Handley,Actor,0.1071,Acting
P-1961566,Aoife Doherty,Actor,0.0143,Acting
P-1803327,Alexia Osborne,Actor,0.0926,Acting
P-255653,Ulf Friberg,Actor,0.4233,Acting
P-111786,Bengt C.W. Carlsson,Actor,0.2183,Acting
P-144310,Per Myrberg,Actor,0.1209,Acting
P-1003086,Josefin Asplund,Actor,1.4762,Acting
P-78147,Elodie Yung,Actor,1.831,Acting
P-1340664,Ava Acres,Actor,0.3714,Acting
P-1335308,Benjamin Flores Jr.,Actor,0.8943,Acting
P-1445416,Meibh Campbell,Actor,0.1339,Acting
P-1445417,Lee Perry,Actor,1.0733,Acting
P-549981,Katarina Čas,Actor,0.3734,Acting
P-17019,Laurence Kinlan,Actor,0.1237,Acting
P-1048644,Sarah Greene,Actor,1.1511,Acting
P-93209,Gary Lydon,Actor,0.1313,Acting
P-1349275,Mícheál Óg Lane,Actor,0.1031,Acting
P-87908,Mark O'Halloran,Actor,0.2331,Acting
P-1122014,David Pearse,Actor,0.6402,Acting
P-1349273,Owen Sharpe,Actor,0.0261,Acting
P-27770,Dennis Christopher,Actor,0.6656,Acting
P-1067187,David Steen,Actor,0.1142,Acting
P-1133063,Dana Gourrier,Actor,0.3056,Acting
P-1037108,Nichole Galicia,Actor,0.3627,Acting
P-1129647,Escalante Lundy,Actor,0.1665,Acting
P-1291961,Marcus Henderson,Actor,1.0226,Acting
P-183519,Craig Stark,Actor,1.5453,Acting
P-77303,Wang Xueqi,Actor,0.3792,Acting
P-974169,Jenna Ortega,Actor,14.9512,Acting
P-75330,Ambyr Childers,Actor,0.8836,Acting
P-219666,Madisen Beaty,Actor,0.5044,Acting
P-79196,Lena Endre,Actor,0.6382,Acting
P-157583,Barbara Brownell,Actor,0.0909,Acting
P-230060,Amy Ferguson,Actor,0.3965,Acting
P-1149893,Jennifer Neala Page,Actor,0.195,Acting
P-1149894,Mike Howard,Actor,0.0071,Acting
P-1505848,Charley Morgan,Actor,1.243,Acting
P-204468,Fiona Dourif,Actor,1.023,Acting
P-52583,Wagner Moura,Actor,2.1264,Acting
P-1029029,Brandon Auret,Actor,0.5434,Acting
P-204420,Josh Blacker,Actor,0.2486,Acting
P-1272862,Emma Tremblay,Actor,0.7236,Acting
P-205053,Jared Keeso,Actor,0.4622,Acting
P-1038379,Robert Kazinsky,Actor,0.4791,Acting
P-1428550,Jane Watson,Actor,0.1339,Acting
P-165424,Danny Sapani,Actor,0.5412,Acting
P-219737,Matt Cross,Actor,0.2534,Acting
P-1182596,Wahab Sheikh,Actor,0.0404,Acting
P-1272656,Mark Poltimore,Actor,0.0478,Acting
P-89822,Tuppence Middleton,Actor,0.9643,Acting
P-1563431,Michael Shaeffer,Actor,0.1497,Acting
P-80310,Tony Jayawardena,Actor,0.0694,Acting
P-2189827,Vincent Montuel,Actor,0.0686,Acting
P-2786470,Jai Rajani,Actor,0.0214,Acting
P-2588042,Gursharan Chaggar,Actor,0.0214,Acting
P-2786471,Edward Rising,Actor,0.0143,Acting
P-150673,Tim Holmes,Actor,0.158,Acting
P-99932,Toni Wynne,Actor,0.3387,Acting
P-1157664,Rob Crites,Actor,0.0621,Acting
P-1494289,Ralph Lister,Actor,1.0341,Acting
P-87445,Mia Serafino,Actor,1.1076,Acting
P-1023139,Adam Driver,Actor,1.3035,Acting
P-143037,Issey Ogata,Actor,0.5104,Acting
P-21663,Yoshi Oida,Actor,0.2591,Acting
P-84755,Yosuke Kubozuka,Actor,0.5261,Acting
P-1572085,Kaoru Endō,Actor,0.4137,Acting
P-931272,Diego Calderón,Actor,0.0256,Acting
P-4344337,Rafael Kading,Actor,0.0071,Acting
P-3515721,Matthew Blake,Actor,0.0261,Acting
P-3516343,Benoit Masse,Actor,0.0143,Acting
P-2975915,Tetsuya Igawa,Actor,0.0755,Acting
P-134057,Shi Liang,Actor,0.2213,Acting
P-123862,Hairi Katagiri,Actor,1.1464,Acting
P-232571,Yoshihiro Takayama,Actor,1.1805,Acting
P-58356,Kerry Bishé,Actor,0.6363,Acting
P-221809,Taylor Schilling,Actor,1.0355,Acting
P-77700,Travis Fimmel,Actor,3.1263,Acting
P-224167,Ben Schnetzer,Actor,0.9112,Acting
P-106952,Anna Galvin,Actor,0.3656,Acting
P-17018,Ruth Negga,Actor,0.7811,Acting
P-1049441,Burkely Duffield,Actor,0.3286,Acting
P-172873,Dean Redman,Actor,0.1957,Acting
P-1233165,Glenn Ennis,Actor,0.3002,Acting
P-227454,Alicia Vikander,Actor,2.3564,Acting
P-1300745,Thai-Hoa Le,Actor,0.1023,Acting
P-1392937,Carmel Amit,Actor,0.6445,Acting
P-1328755,Jim Shield,Actor,0.267,Acting
P-83276,Kenny Wormald,Actor,0.4396,Acting
P-553878,Ziah Colon,Actor,1.9313,Acting
P-1160181,Ser'Darius Blain,Actor,0.3018,Acting
P-80618,L. Warren Young,Actor,0.3363,Acting
P-1046348,Maggie Elizabeth Jones,Actor,0.564,Acting
P-1046352,Mary-Charles Jones,Actor,0.2294,Acting
P-1114368,Enisha Brewster,Actor,0.3184,Acting
P-1181557,Josh Warren,Actor,0.0613,Acting
P-74131,Anessa Ramsey,Actor,1.1687,Acting
P-1001947,Rachel G. Fox,Actor,0.4602,Acting
P-71821,Bernadette Quigley,Actor,0.0817,Acting
P-5921,Martin Roach,Actor,0.7781,Acting
P-34917,Lynne Griffin,Actor,0.3717,Acting
P-561869,Amandla Stenberg,Actor,1.1672,Acting
P-530025,Willow Shields,Actor,0.4114,Acting
P-207401,Leven Rambin,Actor,1.3555,Acting
P-1030513,Jack Quaid,Actor,2.2451,Acting
P-1348957,Ian Nelson,Actor,1.2349,Acting
P-78452,Gina Carano,Actor,0.9591,Acting
P-930817,Anthony Brandon Wong,Actor,0.7435,Acting
P-1046460,Max Arciniega,Actor,0.628,Acting
P-140616,Aaron Cohen,Actor,0.4479,Acting
P-150578,Karl Shiels,Actor,1.1074,Acting
P-151797,Jimmy Yuill,Actor,0.1562,Acting
P-563559,Sam Hazeldine,Actor,0.6748,Acting
P-1643,Adrian Rawlins,Actor,0.6135,Acting
P-1870616,Aidan Feore,Actor,0.0478,Acting
P-60348,Dave Legeno,Actor,0.2886,Acting
P-24712,Michael Cronin,Actor,0.3734,Acting
P-1507209,Michael Poole,Actor,0.078,Acting
P-1184168,Michael Shannon,Actor,0.4623,Acting
P-1026039,Bojan Perić,Actor,2.9732,Acting
P-228968,Emun Elliott,Actor,0.5675,Acting
P-71083,Kate Dickie,Actor,1.3953,Acting
P-1074615,Branwell Donaghey,Actor,0.1156,Acting
P-1030490,Veronika Vernadskaya,Actor,0.2141,Acting
P-29839,Gosha Kutsenko,Actor,0.2589,Acting
P-1030491,Nikolay Efremov,Actor,0.2176,Acting
P-1030492,Georgiy Gromov,Actor,0.106,Acting
P-101423,Artur Smolyaninov,Actor,0.6336,Acting
P-80997,Pyotr Fyodorov,Actor,0.7456,Acting
P-1030494,Ivan Gromov,Actor,0.0965,Acting
P-1663894,Oleg Poddubnyy,Actor,0.1805,Acting
P-496731,Ali Cobrin,Actor,0.6496,Acting
P-108889,Jay Harrington,Actor,1.6593,Acting
P-997303,Autumn Dial,Actor,1.3952,Acting
P-567332,Fergus Riordan,Actor,0.2418,Acting
P-2284559,Sorin Tofan,Actor,0.0734,Acting
P-34257,Anthony Stewart Head,Actor,0.8487,Acting
P-1054582,Cristian Iacob,Actor,0.0893,Acting
P-3683128,Ionut Cristian Lefter,Actor,0.0143,Acting
P-1359454,Will Ashcroft,Actor,0.0782,Acting
P-222910,Robin Kasyanov,Actor,0.182,Acting
P-1095911,Ofilio Portillo,Actor,0.0362,Acting
P-1815573,Takato Yamashita,Actor,0.0453,Acting
P-104521,Mika Nakashima,Actor,0.3668,Acting
P-438859,Susan Brown,Actor,0.3958,Acting
P-165434,Nick Dunning,Actor,0.4011,Acting
P-32357,Nicholas Farrell,Actor,0.9731,Acting
P-237020,Alexandra Roach,Actor,0.7391,Acting
P-30318,Amanda Root,Actor,0.4937,Acting
P-36666,Pip Torrens,Actor,0.8115,Acting
P-1023483,Phoebe Waller-Bridge,Actor,2.7782,Acting
P-132157,Ezra Miller,Actor,1.0752,Acting
P-1431169,Jasper Newell,Actor,0.34,Acting
P-1614414,Rock Duer,Actor,0.4167,Acting
P-1074512,Ashley Gerasimovich,Actor,0.4534,Acting
P-172150,Alex Manette,Actor,0.4198,Acting
P-1473442,Kenneth Franklin,Actor,0.11,Acting
P-1217566,Paul Diomede,Actor,0.3299,Acting
P-1352371,Michael Campbell,Actor,0.0071,Acting
P-1085146,J. Mallory McCree,Actor,0.0996,Acting
P-171893,Mark Elliot Wilson,Actor,0.094,Acting
P-932116,James Chen,Actor,0.3859,Acting
P-1193064,Lauren Fox,Actor,0.0742,Acting
P-1121786,Odeya Rush,Actor,0.9981,Acting
P-1179651,Lin-Manuel Miranda,Actor,1.0184,Acting
P-1108059,William J. Harrison,Actor,1.1394,Acting
P-1108054,Patrick Brouder,Actor,0.0239,Acting
P-935700,Elodie Tougne,Actor,0.1116,Acting
P-935701,Rohan Chand,Actor,0.1751,Acting
P-99351,Valerie Mahaffey,Actor,0.643,Acting
P-151657,Regis Philbin,Actor,0.2194,Acting
P-207150,Jessica Barth,Actor,0.7998,Acting
P-1204318,Aedin Mincks,Actor,0.3164,Acting
P-20472,Norah Jones,Actor,0.4595,Acting
P-1063947,Bretton Manley,Actor,0.1001,Acting
P-60286,Ralph Garman,Actor,0.2607,Acting
P-1204329,Sarah Fischer,Actor,1.8465,Acting
P-1462149,Elvis Polanski,Actor,0.5489,Acting
P-1462150,Eliot Berger,Actor,0.0218,Acting
P-1668026,Joseph Rezwin,Actor,0.0973,Acting
P-1373113,Nathan Rippy,Actor,0.7887,Acting
P-20798,Tanya Lopert,Actor,0.2814,Acting
P-31169,Julie Adams,Actor,0.8265,Acting
P-175826,Mireille Enos,Actor,1.2554,Acting
P-1180907,Daniella Kertesz,Actor,1.0207,Acting
P-78050,Elyes Gabel,Actor,0.7865,Acting
P-1186840,Sterling Jerins,Actor,1.1096,Acting
P-1027850,Abigail Hargrove,Actor,0.2066,Acting
P-1180908,Fabrizio Guido,Actor,1.3163,Acting
P-1270111,Jonathan Howard,Actor,1.1813,Acting
P-55469,Russell Tovey,Actor,0.8858,Acting
P-24225,Mike Cooper,Actor,0.0379,Acting
P-2683351,Sophie Jerrold,Actor,0.0071,Acting
P-67837,Jacki Weaver,Actor,1.7534,Acting
P-1375338,Lauren Weedman,Actor,0.449,Acting
P-1141410,Tracee Chimo,Actor,0.1347,Acting
P-239996,Benjamin Walker,Actor,0.8936,Acting
P-565500,Alex Lombard,Actor,0.4413,Acting
P-565501,Teri Wyble,Actor,0.4349,Acting
P-565503,Cameron M. Brown,Actor,0.0362,Acting
P-565505,John Neisler,Actor,0.212,Acting
P-86539,Meade Patton,Actor,0.0948,Acting
P-136348,Robin McLeavy,Actor,0.3036,Acting
P-147721,Erin Wasson,Actor,1.1336,Acting
P-1014850,Emanuel Ragsdale,Actor,0.0387,Acting
P-177838,Jill Basey,Actor,0.2454,Acting
P-1014851,Robert LeQuang,Actor,0.0256,Acting
P-1014852,Michael G. Wilkinson,Actor,0.0261,Acting
P-1014853,Lyndsey Nelson,Actor,0.0214,Acting
P-1014854,Michael Cody Gilbert,Actor,0.0261,Acting
P-199625,Lou Saliba,Actor,0.0984,Acting
P-205213,Edi Patterson,Actor,0.7083,Acting
P-565675,Catherine Chan,Actor,0.5946,Acting
P-1557632,Elissa Middleton,Actor,0.523,Acting
P-163976,Barry Bradford,Actor,0.053,Acting
P-170240,Jay Giannone,Actor,0.1799,Acting
P-1668397,Laurence Covington,Actor,0.0264,Acting
P-79651,Matt O'Toole,Actor,0.0921,Acting
P-1194168,Shing Ka,Actor,0.0773,Acting
P-118593,Anna Colwell,Actor,0.3245,Acting
P-223021,Stephen Caudill,Actor,0.3237,Acting
P-1424580,Walter Bankson,Actor,0.1634,Acting
P-213315,Lucas Bryant,Actor,0.4042,Acting
P-88930,Kristina Pesic,Actor,0.1879,Acting
P-1235237,Dillon Casey,Actor,0.4724,Acting
P-1140109,Joey Klein,Actor,0.274,Acting
P-80184,Jeananne Goossen,Actor,0.5591,Acting
P-1866605,Shannon Barnett,Actor,0.2082,Acting
P-986445,Lindsay Ames,Actor,0.065,Acting
P-136347,Jessica McNamee,Actor,1.0422,Acting
P-176748,Lauren Bittner,Actor,0.1472,Acting
P-579064,Christopher Nicholas Smith,Actor,0.2405,Acting
P-995457,Chloe Csengery,Actor,0.2886,Acting
P-995458,Jessica Tyler Brown,Actor,0.122,Acting
P-995459,Marilyn Alex,Actor,0.0676,Acting
P-206112,Dustin Ingram,Actor,0.1786,Acting
P-155037,Jessica Berger,Actor,0.3164,Acting
P-142402,Maria Olsen,Actor,0.2226,Acting
P-171401,Hallie Foote,Actor,0.1149,Acting
P-2053211,Paitoon Cheng,Actor,0.129,Acting
P-558466,Alex Russell,Actor,0.9716,Acting
P-35198,Rachel Roberts,Actor,0.3111,Acting
P-129868,J.D. Evermore,Actor,0.3436,Acting
P-1273231,Shyaam Karra,Actor,0.0362,Acting
P-1273232,Brent Wendell Williams,Actor,0.0214,Acting
P-1273233,Jhil McEntyre,Actor,0.0772,Acting
P-73381,Matthias Schoenaerts,Actor,0.8888,Acting
P-148112,Kristin Lehman,Actor,0.7457,Acting
P-224136,Dora Madison,Actor,0.7839,Acting
P-91671,Colman Domingo,Actor,1.5121,Acting
P-122889,Dane DeHaan,Actor,1.6838,Acting
P-476163,Nasim Pedrad,Actor,0.9771,Acting
P-156136,Joel Swetow,Actor,0.2295,Acting
P-73476,Michael Beattie,Actor,0.3275,Acting
P-159729,Elmarie Wendel,Actor,0.0861,Acting
P-1082094,Dave B. Mitchell,Actor,0.1019,Acting
P-167756,Dempsey Pappion,Actor,0.2541,Acting
P-58461,Michael Panes,Actor,0.5282,Acting
P-2214061,Todd Stanton,Actor,0.0683,Acting
P-1224996,Lauren Sánchez,Actor,0.2644,Acting
P-1585672,David Dustin Kenyon,Actor,1.0362,Acting
P-1447782,Tina Desai,Actor,0.6275,Acting
P-6498,Lillete Dubey,Actor,0.2301,Acting
P-346352,Diana Hardcastle,Actor,0.3015,Acting
P-1005280,Hugh Dickson,Actor,0.0785,Acting
P-177596,Patrick Pearson,Actor,0.1211,Acting
P-1216171,Liza Tarbuck,Actor,0.5251,Acting
P-1040864,Irone Singleton,Actor,0.4017,Acting
P-141762,Joe Chrest,Actor,0.6919,Acting
P-1025647,Alexander Asefa,Actor,0.0239,Acting
P-1127094,Demetrius Bridges,Actor,0.3702,Acting
P-60879,Bernard Johnson,Actor,0.0261,Acting
P-55569,Anne Openshaw,Actor,0.2898,Acting
P-574093,Jonathan James Bitonti,Actor,0.0828,Acting
P-59674,Ben Hernandez Bray,Actor,0.2713,Acting
P-935295,Peter Girges,Actor,0.0492,Acting
P-935297,Ella Kosor,Actor,0.131,Acting
P-935299,Lani Gelera,Actor,0.1242,Acting
P-127558,Andrea Riseborough,Actor,1.2751,Acting
P-1171690,Abigail Lowe,Actor,0.2608,Acting
P-1171689,Isabelle Lowe,Actor,0.1791,Acting
P-550843,Elizabeth Olsen,Actor,3.4307,Acting
P-19803,Leonardo Sbaraglia,Actor,0.5065,Acting
P-59039,Mitchell Mullen,Actor,0.1872,Acting
P-83665,Madeleine Potter,Actor,0.2286,Acting
P-1394373,Eloise Webb,Actor,0.4715,Acting
P-495384,Jeany Spark,Actor,0.1945,Acting
P-174708,Josette Simon,Actor,1.3987,Acting
P-24895,José Garcia,Actor,0.6272,Acting
P-1178995,Jessica Lindsey,Actor,0.9441,Acting
P-84754,Gonzalo Menendez,Actor,0.5895,Acting
P-1331887,Marissa Labog,Actor,0.7494,Acting
P-1025651,Drea Castro,Actor,0.0357,Acting
P-8270,Jason Cottle,Actor,0.1106,Acting
P-1025648,Jeffrey Barnachea,Actor,0.0071,Acting
P-1025649,Kenny Calderon,Actor,0.0071,Acting
P-1025650,Raul Canizales II,Actor,0.0363,Acting
P-1025657,Charles Chiyangwa,Actor,0.8766,Acting
P-1132335,Vladimir Sizov,Actor,0.1905,Acting
P-165293,Nicole Forester,Actor,0.4033,Acting
P-53259,Michael Raymond-James,Actor,0.8312,Acting
P-203630,Alexia Fast,Actor,1.0033,Acting
P-1056053,Josh Helman,Actor,0.5354,Acting
P-162849,James Martin Kelly,Actor,0.0588,Acting
P-1286869,Denver Milord,Actor,0.2761,Acting
P-25532,Philip Jackson,Actor,0.6691,Acting
P-57461,Simon Russell Beale,Actor,0.3656,Acting
P-20240,Zoë Wanamaker,Actor,0.9283,Acting
P-186389,Richard Clifford,Actor,0.2822,Acting
P-27084,Yu Nan,Actor,1.2439,Acting
P-46128,Amanda Ooms,Actor,0.3301,Acting
P-934869,Nikolette Noel,Actor,0.29,Acting
P-1156024,Tao Okamoto,Actor,0.6633,Acting
P-1179243,Rila Fukushima,Actor,0.7163,Acting
P-74540,Hal Yamanouchi,Actor,0.3207,Acting
P-1155715,Ken Yamamura,Actor,0.2156,Acting
P-2533551,Nobutaka Aoyagi,Actor,0.0286,Acting
P-2533552,Seiji Funamoto,Actor,0.0646,Acting
P-1205489,Shinji Ikefuji,Actor,0.1006,Acting
P-582605,Qyoko Kudo,Actor,0.4325,Acting
P-1685383,Nobuaki Kakuda,Actor,0.1489,Acting
P-2533553,Chiharu Mizuno,Actor,0.0143,Acting
P-1267329,Lupita Nyong'o,Actor,1.4619,Acting
P-467633,Adepero Oduye,Actor,0.2997,Acting
P-172096,Chris Chalk,Actor,0.245,Acting
P-218667,Kelsey Scott,Actor,0.2989,Acting
P-60077,Douglas Smith,Actor,0.743,Acting
P-116416,Katelyn Mager,Actor,0.2932,Acting
P-130769,Grey Damon,Actor,0.1526,Acting
P-1257753,Paloma Kwiatkowski,Actor,1.3812,Acting
P-1272883,Alisha Newton,Actor,1.2657,Acting
